"V1","V2","cid_match","cid_non_match","cid_max_non_match","cid_min_non_match","ss","s2","s3","Data card","Laptop","Network device","SmartPhone","USB modem","phone_matched","vendor_matched","l2_dist_diff_1","l1_dist_diff_1","l2_dist_diff_2","l1_dist_diff_2","cid_match_adj","cid_non_match_adj","cid_max_non_match_adj","cid_min_non_match_adj","ss_adj","s2_adj","s3_adj"
"130",158514064335,158590671749,0,30,20,10,0,0,0,0,0,0,1,0,0,0,14700.7590852478,8320.49430473732,14700.7590852478,8320.49430473732,0,30,20,10,0,0,0
"131",158500411793,158535693543,0,28,17,11,0,0,0,0,1,0,1,0,0,0,56649.4010131914,26307.6503081524,56649.4010131914,26307.6503081524,0,28,17,11,0,0,0
"132",158522426187,158599703973,0,16,13,3,0,0,0,0,1,0,1,0,0,0,12322.3371938953,7837.99396080183,12322.3371938953,7837.99396080183,0,31,18,13,0,0,0
"133",158525418999,158539784377,0,39,38,1,0,0,0,0,1,0,1,0,0,0,5947.58939284134,1261.8933307635,5947.58939284134,1261.8933307635,0,39,38,1,0,0,0
"134",158522930839,158534672079,0,12,6,6,0,0,0,0,0,0,1,0,0,0,44866.4453248044,20894.7368093952,44866.4453248044,20894.7368093952,0,59,53,6,0,0,0
"135",158524002695,158535086725,0,47,41,6,0,0,0,0,0,0,2,0,0,0,956.228689106057,897.759179404753,956.228689106057,897.759179404753,0,47,41,6,0,0,0
"136",158517166011,158528414313,0,4,2,2,0,0,0,0,1,0,0,1,0,0,17127.1568704983,6481.59606581918,17127.1568704983,6481.59606581918,0,24,17,7,0,0,0
"137",158509296887,158598743649,0,4,3,1,0,0,0,0,0,0,1,1,0,0,38883.2972946153,27653.1760862528,38883.2972946153,27653.1760862528,0,32,31,1,0,0,0
"138",158507587401,158522426187,0,23,13,10,0,0,0,0,1,0,1,0,0,0,12912.4172292713,7723.4895589442,12912.4172292713,7723.4895589442,0,23,13,10,0,0,0
"139",158526470823,158531369679,0,9,5,4,0,0,0,0,0,0,2,0,0,0,6090.56717663713,4250.83304788142,6090.56717663713,4250.83304788142,0,24,19,5,0,0,0
"140",158528250261,158538687443,0,32,24,8,0,0,0,0,0,0,1,0,0,0,1594.16371215151,1412.28596784677,1594.16371215151,1412.28596784677,0,32,24,8,0,0,0
"141",158522566517,158528850493,0,49,36,13,0,0,0,0,0,0,2,0,0,0,7394.0153642495,639.210656219103,7394.0153642495,639.210656219103,0,49,36,13,0,0,0
"142",158507606357,158521282171,0,7,5,2,0,0,0,0,0,0,2,0,0,0,19887.6545860912,12655.2764671002,19887.6545860912,12655.2764671002,0,36,31,5,0,0,0
"143",158510090027,158515687371,0,71,58,13,0,0,0,0,0,0,2,0,0,0,62949.2811489047,33733.2778885138,62949.2811489047,33733.2778885138,0,79,58,21,0,0,0
"144",158515687371,158525436983,0,39,26,13,0,0,0,0,0,0,2,0,0,1,55783.6539638189,30692.05083798,55783.6539638189,30692.05083798,0,47,26,21,0,0,0
"145",158503800973,158538335547,0,9,5,4,0,0,0,0,0,0,2,0,0,1,30704.9667709582,17703.4472703375,30704.9667709582,17703.4472703375,0,10,6,4,0,0,0
"146",158522944879,158524011011,0,26,22,4,0,0,0,0,0,0,2,0,0,0,9056.96087345101,6067.62506079802,9056.96087345101,6067.62506079802,0,26,22,4,0,0,0
"147",158533833951,158591619013,0,7,4,3,0,0,0,0,0,0,1,0,0,0,48761.3881887906,19683.6459652494,48761.3881887906,19683.6459652494,0,7,4,3,0,0,0
"148",158524011325,158539784377,0,47,46,1,0,0,0,0,1,0,1,0,0,0,6667.11929825946,1642.5451609262,6667.11929825946,1642.5451609262,0,47,46,1,0,0,0
"149",158527501713,158530880373,0,28,25,3,0,0,0,0,0,0,2,0,0,0,9868.6369244367,6297.31178880189,9868.6369244367,6297.31178880189,0,47,25,22,0,0,0
"150",158536774107,158598235811,0,20,13,7,0,0,0,0,0,0,2,0,0,0,58319.7904921772,39917.1510874757,58319.7904921772,39917.1510874757,0,20,13,7,0,0,0
"151",158524011019,158524011021,2,51,26,25,0.0714285714285714,0.0740740740740741,0.0727272727272727,0,1,0,1,0,0,1,2305.27408575733,317.131933056982,2305.27408575733,317.131933056982,2,51,26,25,0.0714285714285714,0.0740740740740741,0.0727272727272727
"152",158527185851,158529025923,0,27,14,13,0,0,0,0,0,0,2,0,0,0,35117.2493337777,16471.3739033166,35117.2493337777,16471.3739033166,0,27,14,13,0,0,0
"153",158525418999,158537959439,0,41,38,3,0,0,0,0,0,0,2,0,0,0,21092.6914999856,7169.63969291695,21092.6914999856,7169.63969291695,0,42,38,4,0,0,0
"154",158525436983,158531839153,0,33,26,7,0,0,0,0,0,0,2,0,0,0,2129.17125358008,1328.18987172358,2129.17125358008,1328.18987172358,0,33,26,7,0,0,0
"155",158500730487,158529872369,0,30,25,5,0,0,0,0,0,0,2,0,0,0,9934.00425298693,3386.51022878153,9934.00425298693,3386.51022878153,0,30,25,5,0,0,0
"156",158503536671,158534672079,0,9,6,3,0,0,0,0,0,0,2,0,0,0,82254.6686880912,58969.046906991,82254.6686880912,58969.046906991,0,23,17,6,0,0,0
"157",158508828521,158590054303,1,7,7,0,0.125,1,0.222222222222222,0,0,0,2,0,0,0,2378.78986139787,2004.83614953891,2378.78986139787,2004.83614953891,1,9,7,2,0.125,0.333333333333333,0.181818181818182
"158",158503536671,158521241823,0,7,4,3,0,0,0,0,0,0,2,0,0,1,30876.7972644946,18495.5924039057,30876.7972644946,18495.5924039057,0,21,17,4,0,0,0
"159",158504104657,158516597249,0,26,13,13,0,0,0,0,0,0,2,0,0,0,9929.62391147252,3771.81646819933,9929.62391147252,3771.81646819933,0,26,13,13,0,0,0
"160",158516086365,158538549041,0,11,9,2,0,0,0,0,0,0,2,0,0,0,3503.97054162842,1562.61439387357,3503.97054162842,1562.61439387357,0,61,52,9,0,0,0
"161",158501551109,158526820167,0,27,19,8,0,0,0,0,0,0,2,0,0,0,38370.7484626664,19495.3376409903,38370.7484626664,19495.3376409903,0,27,19,8,0,0,0
"162",158506092285,158524011029,0,51,44,7,0,0,0,0,0,0,2,0,0,0,16135.3763030924,9510.127845882,16135.3763030924,9510.127845882,0,103,59,44,0,0,0
"163",158524011043,158535086725,0,67,61,6,0,0,0,0,0,0,2,0,0,0,-154.307485978392,690.351259626126,154.307485978392,690.351259626126,0,67,61,6,0,0,0
"164",158506490105,158539469491,0,10,9,1,0,0,0,0,1,0,1,0,0,0,2204.38147365806,1153.54639448651,2204.38147365806,1153.54639448651,0,17,9,8,0,0,0
"165",158521241823,158532486825,0,10,6,4,0,0,0,0,0,0,2,0,1,1,49341.3927283652,32868.1508923476,49341.3927283652,32868.1508923476,0,10,6,4,0,0,0
"166",158524968365,158531333125,0,35,24,11,0,0,0,0,0,0,2,0,0,0,11959.158708708,5604.94993976895,11959.158708708,5604.94993976895,0,35,24,11,0,0,0
"167",158524011325,158598235811,0,59,46,13,0,0,0,0,0,0,2,0,0,0,4429.18704930727,2637.15017464225,4429.18704930727,2637.15017464225,0,59,46,13,0,0,0
"168",158526876459,158529027621,0,13,8,5,0,0,0,0,0,0,2,0,0,1,37592.8764539223,24248.5062864134,37592.8764539223,24248.5062864134,0,24,16,8,0,0,0
"169",158503536671,158521773577,0,5,3,2,0,0,0,0,0,0,2,0,0,0,7897.67656242745,4802.96042856224,7897.67656242745,4802.96042856224,0,40,23,17,0,0,0
"170",158529952561,158599337515,0,33,18,15,0,0,0,0,0,0,2,0,0,0,16380.694650259,12373.3734028163,16380.694650259,12373.3734028163,0,33,18,15,0,0,0
"171",158520030347,158526303217,0,35,25,10,0,0,0,0,0,0,2,0,0,0,43833.8906989215,21245.9975263772,43833.8906989215,21245.9975263772,0,35,25,10,0,0,0
"172",158524002695,158591619013,0,44,41,3,0,0,0,0,0,0,1,0,0,0,15264.8924738881,4929.16302517177,15264.8924738881,4929.16302517177,0,44,41,3,0,0,0
"173",158527501713,158529952561,0,21,18,3,0,0,0,0,0,0,2,0,0,0,15723.253703956,9789.45158514352,15723.253703956,9789.45158514352,0,40,22,18,0,0,0
"174",158525436983,158530211533,1,62,37,25,0.0384615384615385,0.0384615384615385,0.03125,0,0,0,2,0,0,0,6087.07763030911,3882.22581633275,6087.07763030911,3882.22581633275,1,62,37,25,0.0384615384615385,0.0384615384615385,0.03125
"175",158506811071,158514437601,0,22,14,8,0,0,0,0,0,0,2,0,0,0,1642.04208110047,790.635637876238,1642.04208110047,790.635637876238,0,22,14,8,0,0,0
"176",158500730487,158515687371,0,38,25,13,0,0,0,0,0,0,2,0,0,0,63784.7394058108,36179.5932481444,63784.7394058108,36179.5932481444,0,46,25,21,0,0,0
"177",158505222935,158530190011,0,55,44,11,0,0,0,0,0,0,2,0,0,0,4727.09202848996,1062.84501786905,4727.09202848996,1062.84501786905,0,55,44,11,0,0,0
"178",158522426187,158524011019,0,41,28,13,0,0,0,0,2,0,0,0,1,1,2363.73866318182,-111.6770015385,2363.73866318182,111.6770015385,0,41,28,13,0,0,0
"179",158507183223,158521282171,0,29,24,5,0,0,0,0,0,0,2,0,0,0,23370.0475956516,13043.7620546171,23370.0475956516,13043.7620546171,0,29,24,5,0,0,0
"180",158527014991,158533714541,0,33,26,7,0,0,0,0,0,0,2,0,0,0,14643.7922657625,5547.66460815369,14643.7922657625,5547.66460815369,0,33,26,7,0,0,0
"181",158516997599,158520806509,0,34,32,2,0,0,0,0,0,0,2,0,0,0,13986.907646278,6393.20965744307,13986.907646278,6393.20965744307,0,35,32,3,0,0,0
"182",158501551109,158531839153,0,26,19,7,0,0,0,0,0,0,2,0,1,1,8684.00735612585,3974.05319634857,8684.00735612585,3974.05319634857,0,26,19,7,0,0,0
"183",158598060279,158599703973,0,22,19,3,0,0,0,0,0,0,2,0,0,1,9624.80731071344,4340.36529693996,9624.80731071344,4340.36529693996,0,37,19,18,0,0,0
"184",158526325669,158528850875,0,49,45,4,0,0,0,0,1,0,1,0,0,0,4091.55675832812,2618.58639452307,4091.55675832812,2618.58639452307,0,80,45,35,0,0,0
"185",158528680879,158591031001,0,20,11,9,0,0,0,0,0,0,2,0,0,0,2514.48710960073,2517.96366978982,2514.48710960073,2517.96366978982,0,20,11,9,0,0,0
"186",158524011325,158528850739,1,54,45,9,0.0217391304347826,0.1,0.0357142857142857,1,0,0,1,0,0,0,3874.28889331436,2015.31791073375,3874.28889331436,2015.31791073375,1,54,45,9,0.0217391304347826,0.1,0.0357142857142857
"187",158500730293,158599703973,0,13,10,3,0,0,0,0,0,0,2,0,0,1,9552.72706021212,6215.25173064991,9552.72706021212,6215.25173064991,0,28,18,10,0,0,0
"188",158510912383,158522930839,0,37,31,6,0,0,0,0,0,0,1,0,0,0,4773.54581885942,2807.93851547941,4773.54581885942,2807.93851547941,0,84,53,31,0,0,0
"189",158501557263,158537049775,0,16,8,8,0,0,0,0,0,0,2,0,0,1,7686.63447048728,4336.13998989833,7686.63447048728,4336.13998989833,0,82,74,8,0,0,0
"190",158530562675,158537236155,0,21,18,3,0,0,0,0,1,0,1,0,0,0,17740.1016145383,6108.31601243171,17740.1016145383,6108.31601243171,0,42,24,18,0,0,0
"191",158505407647,158599337515,0,58,43,15,0,0,0,0,0,0,2,0,0,1,8783.91957110922,5320.93435830428,8783.91957110922,5320.93435830428,0,58,43,15,0,0,0
"192",158501037171,158536314175,0,18,10,8,0,0,0,0,0,0,1,0,0,0,13991.8428511237,7362.54949676058,13991.8428511237,7362.54949676058,0,18,10,8,0,0,0
"193",158502911917,158530908771,0,58,32,26,0,0,0,0,0,0,2,0,0,0,10652.5192357822,6475.61653506778,10652.5192357822,6475.61653506778,0,58,32,26,0,0,0
"194",158524011021,158528861599,3,51,27,24,0.111111111111111,0.111111111111111,0.105263157894737,0,1,0,1,0,0,1,4852.53752476436,1983.44055829758,4852.53752476436,1983.44055829758,3,51,27,24,0.111111111111111,0.111111111111111,0.105263157894737
"195",158528849161,158536856225,0,35,21,14,0,0,0,0,1,0,1,0,0,0,-4495.85786327283,-5231.26462461394,4495.85786327283,5231.26462461394,0,35,21,14,0,0,0
"196",158506086437,158521057825,0,6,4,2,0,0,0,0,0,0,1,1,0,0,30672.112461886,18051.9689236797,30672.112461886,18051.9689236797,0,22,14,8,0,0,0
"197",158508437897,158523696303,0,21,17,4,0,0,0,0,0,0,2,0,0,1,8310.87544409241,3881.70017823427,8310.87544409241,3881.70017823427,0,21,17,4,0,0,0
"198",158502683611,158531112773,0,15,13,2,0,0,0,0,0,0,1,0,0,0,8518.4518969163,4657.39432354626,8518.4518969163,4657.39432354626,0,15,13,2,0,0,0
"199",158500941403,158536794911,0,16,12,4,0,0,0,0,0,0,2,0,0,0,9698.33582396296,4778.61377833685,9698.33582396296,4778.61377833685,0,23,12,11,0,0,0
"200",158506811071,158517840695,0,23,14,9,0,0,0,0,0,0,2,0,0,0,2955.28118690303,1125.17387836971,2955.28118690303,1125.17387836971,0,23,14,9,0,0,0
"201",158505222935,158525778735,0,13,11,2,0,0,0,0,0,0,2,0,0,0,3576.30786597586,1693.43666000112,3576.30786597586,1693.43666000112,0,32,21,11,0,0,0
"202",158503892443,158535970759,0,16,10,6,0,0,0,0,0,0,2,0,0,0,17988.7966514434,7918.11615217868,17988.7966514434,7918.11615217868,0,23,13,10,0,0,0
"203",158507025965,158599337515,0,20,15,5,0,0,0,0,0,0,2,0,0,0,7290.13225975039,4027.08798127323,7290.13225975039,4027.08798127323,0,20,15,5,0,0,0
"204",158507158161,158528850493,0,41,36,5,0,0,0,0,0,0,2,0,0,0,6828.44768724677,942.127409598223,6828.44768724677,942.127409598223,0,98,62,36,0,0,0
"205",158504104657,158510912383,0,44,31,13,0,0,0,0,0,0,2,0,0,0,11550.9069238242,5772.46769138125,11550.9069238242,5772.46769138125,0,44,31,13,0,0,0
"206",158528849161,158537049775,0,22,14,8,0,0,0,0,1,0,1,0,0,0,-5464.50171339179,-4216.57146644403,5464.50171339179,4216.57146644403,0,22,14,8,0,0,0
"207",158500611579,158533697379,0,15,13,2,0,0,0,0,1,0,1,0,0,0,5597.67203580033,-2320.15686567974,5597.67203580033,2320.15686567974,0,27,14,13,0,0,0
"208",158521057825,158521139133,0,14,12,2,0,0,0,0,0,0,1,1,0,0,35166.546641984,25114.6792353277,35166.546641984,25114.6792353277,0,20,12,8,0,0,0
"209",158501557263,158528861475,0,27,19,8,0,0,0,0,0,0,2,0,0,0,4966.02589491491,2696.96809139998,4966.02589491491,2696.96809139998,0,93,74,19,0,0,0
"210",158524011325,158591031001,0,55,46,9,0,0,0,0,0,0,2,0,0,0,8274.69092693465,3859.28523832841,8274.69092693465,3859.28523832841,0,55,46,9,0,0,0
"211",158507158161,158522679977,0,21,16,5,0,0,0,0,0,0,2,0,0,0,7619.36183434096,3777.08496999811,7619.36183434096,3777.08496999811,0,78,62,16,0,0,0
"212",158506092285,158528849161,0,21,14,7,0,0,0,0,1,0,1,0,0,0,8896.84049470236,2792.37923071825,8896.84049470236,2792.37923071825,0,73,59,14,0,0,0
"213",158517166011,158521773577,0,4,2,2,0,0,0,0,1,0,1,0,0,0,23436.6784137763,9784.3411528292,23436.6784137763,9784.3411528292,0,30,23,7,0,0,0
"214",158504562579,158528414313,0,9,7,2,0,0,0,0,0,0,1,1,0,0,18522.3884414298,8869.36257502396,18522.3884414298,8869.36257502396,0,32,17,15,0,0,0
"215",158522426187,158528710497,0,14,13,1,0,0,0,0,1,0,1,0,0,0,7580.18685338454,3309.25075376884,7580.18685338454,3309.25075376884,0,22,13,9,0,0,0
"216",158500730487,158515687709,0,35,25,10,0,0,0,0,0,0,2,0,0,0,57634.1421844834,29617.329648577,57634.1421844834,29617.329648577,0,45,25,20,0,0,0
"217",158522532707,158530562675,0,37,19,18,0,0,0,0,1,0,1,0,0,0,6166.91151893078,4738.75459379534,6166.91151893078,4738.75459379534,0,37,19,18,0,0,0
"218",158500411793,158599337515,0,26,15,11,0,0,0,0,1,0,1,0,0,1,37923.5029112546,22252.2241796182,37923.5029112546,22252.2241796182,0,26,15,11,0,0,0
"219",158526548205,158527521191,0,9,7,2,0,0,0,0,1,0,1,0,0,0,18029.3140938669,9551.77279128331,18029.3140938669,9551.77279128331,0,26,19,7,0,0,0
"220",158517547861,158530991939,0,22,15,7,0,0,0,0,0,0,2,0,0,1,17907.6933876078,8167.79553686253,17907.6933876078,8167.79553686253,0,22,15,7,0,0,0
"221",158525436983,158531333125,0,37,26,11,0,0,0,0,0,0,2,0,0,0,12026.3827660706,5107.9205684978,12026.3827660706,5107.9205684978,0,37,26,11,0,0,0
"222",158500941403,158525739649,0,11,7,4,0,0,0,0,0,0,1,1,0,0,65198.7123791358,43273.4544034832,65198.7123791358,43273.4544034832,0,18,11,7,0,0,0
"223",158505653139,158535693543,0,21,17,4,0,0,0,0,0,0,2,0,0,0,31033.9147041322,12284.7562525962,31033.9147041322,12284.7562525962,0,41,24,17,0,0,0
"224",158507689477,158539452269,0,16,11,5,0,0,0,0,0,0,2,0,0,0,15572.1129792548,11920.5883766927,15572.1129792548,11920.5883766927,0,16,11,5,0,0,0
"225",158503536671,158522529493,0,18,15,3,0,0,0,0,0,0,2,0,0,0,8686.23150055473,5696.85789661013,8686.23150055473,5696.85789661013,0,32,17,15,0,0,0
"226",158522930839,158539469491,0,15,9,6,0,0,0,0,0,0,1,0,0,0,890.935831003228,650.069225492313,890.935831003228,650.069225492313,0,62,53,9,0,0,0
"227",158508828521,158537080635,0,10,8,2,0,0,0,0,0,0,2,0,0,0,35014.5573499039,22885.7488526762,35014.5573499039,22885.7488526762,0,25,17,8,0,0,0
"228",158507183223,158539452269,0,35,24,11,0,0,0,0,0,0,2,0,1,1,19603.909761258,13099.6722956626,19603.909761258,13099.6722956626,0,35,24,11,0,0,0
"229",158500730487,158536794911,0,37,25,12,0,0,0,0,0,0,2,0,0,0,2688.9249598004,2308.90765012565,2688.9249598004,2308.90765012565,0,37,25,12,0,0,0
"230",158522930839,158591619013,0,9,6,3,0,0,0,0,0,0,0,0,0,0,20923.1868268984,6748.65119490826,20923.1868268984,6748.65119490826,0,56,53,3,0,0,0
"231",158524002695,158528680879,0,52,41,11,0,0,0,0,0,0,2,0,0,0,6959.09209164857,3876.9415659507,6959.09209164857,3876.9415659507,0,52,41,11,0,0,0
"232",158527685563,158535971159,0,17,10,7,0,0,0,0,0,0,2,0,0,0,5995.0023546053,2901.02654657192,5995.0023546053,2901.02654657192,0,17,10,7,0,0,0
"233",158500670731,158534211089,0,7,4,3,0,0,0,0,1,0,1,0,0,0,34497.7311105865,10909.5282629573,34497.7311105865,10909.5282629573,0,11,8,3,0,0,0
"234",158503655953,158522426187,0,16,13,3,0,0,0,0,1,0,1,0,0,0,24432.775225166,14239.2346681366,24432.775225166,14239.2346681366,0,18,13,5,0,0,0
"235",158517840695,158525778735,0,11,9,2,0,0,0,0,0,0,2,0,1,1,6980.8722843794,5697.40040401561,6980.8722843794,5697.40040401561,0,30,21,9,0,0,0
"236",158536794911,158537049775,0,20,12,8,0,0,0,0,0,0,2,0,0,0,1820.07854883876,1033.11200513366,1820.07854883876,1033.11200513366,0,20,12,8,0,0,0
"237",158516799767,158516997599,0,6,4,2,0,0,0,0,0,0,2,0,0,0,41084.5353865096,23937.9346827215,41084.5353865096,23937.9346827215,0,9,6,3,0,0,0
"238",158504189539,158515581635,0,8,5,3,0,0,0,0,0,0,1,1,0,0,22354.0637073357,13656.34543347,22354.0637073357,13656.34543347,0,55,32,23,0,0,0
"239",158524011043,158525418999,0,99,61,38,0,0,0,0,0,0,2,0,0,0,-245.685798162907,1733.7308208225,245.685798162907,1733.7308208225,0,99,61,38,0,0,0
"240",158528414313,158590054303,0,3,2,1,0,0,0,0,0,0,1,1,0,0,9342.9621848959,3690.86521908578,9342.9621848959,3690.86521908578,0,20,17,3,0,0,0
"241",158500411793,158526876459,0,19,11,8,0,0,0,0,1,0,1,0,0,0,26049.0759110867,11643.4382481977,26049.0759110867,11643.4382481977,0,19,11,8,0,0,0
"242",158503851673,158508364923,0,31,23,8,0,0,0,0,0,0,2,0,0,0,-259.352442495891,398.719319865677,259.352442495891,398.719319865677,0,31,23,8,0,0,0
"243",158525418999,158535306035,0,41,38,3,0,0,0,0,0,0,2,0,0,0,13141.0616252852,7510.06984026617,13141.0616252852,7510.06984026617,0,69,38,31,0,0,0
"244",158529353319,158530063945,0,29,20,9,0,0,0,0,0,0,2,0,0,0,5125.91317309307,2640.96428010218,5125.91317309307,2640.96428010218,0,29,20,9,0,0,0
"245",158530190011,158535971159,0,54,44,10,0,0,0,0,0,0,2,0,0,0,4977.43736189446,2746.09076521817,4977.43736189446,2746.09076521817,0,54,44,10,0,0,0
"246",158514064369,158590054303,0,27,26,1,0,0,0,0,0,0,1,0,0,0,5405.01963954644,1521.92481487068,5405.01963954644,1521.92481487068,0,29,26,3,0,0,0
"247",158506811071,158599593211,0,26,14,12,0,0,0,0,0,0,2,0,0,0,17238.4421942303,8806.76429340786,17238.4421942303,8806.76429340786,0,26,14,12,0,0,0
"248",158506811071,158524011011,0,36,22,14,0,0,0,0,0,0,2,0,0,0,10726.8825263963,4827.82876954604,10726.8825263963,4827.82876954604,0,36,22,14,0,0,0
"249",158528849161,158529633307,0,19,14,5,0,0,0,0,1,0,1,0,0,0,-4399.54707063406,-3910.72404894795,4399.54707063406,3910.72404894795,0,56,42,14,0,0,0
"250",158530567031,158535617183,0,11,8,3,0,0,0,0,1,0,1,0,0,1,7683.55960828026,2240.20699720698,7683.55960828026,2240.20699720698,0,55,36,19,0,0,0
"251",158516086365,158522134783,0,14,9,5,0,0,0,0,0,0,2,0,0,0,23502.016836184,13168.0053352427,23502.016836184,13168.0053352427,0,14,9,5,0,0,0
"252",158527014991,158530211533,0,45,38,7,0,0,0,0,0,0,2,0,0,0,15224.5565786932,7161.16568446761,15224.5565786932,7161.16568446761,0,45,38,7,0,0,0
"253",158520843211,158526252825,0,20,11,9,0,0,0,0,0,0,2,0,0,0,57270.7627796462,36536.425924693,57270.7627796462,36536.425924693,0,20,11,9,0,0,0
"254",158521231333,158536794911,0,25,13,12,0,0,0,0,0,0,2,0,0,0,14643.4211477693,8842.11096492828,14643.4211477693,8842.11096492828,0,25,13,12,0,0,0
"255",158523696303,158528849161,0,18,14,4,0,0,0,0,1,0,1,0,0,0,10824.2770689909,5021.40278435417,10824.2770689909,5021.40278435417,0,18,14,4,0,0,0
"256",158507587401,158522134689,0,12,10,2,0,0,0,0,0,0,2,0,1,1,17050.920212776,9231.84325114431,17050.920212776,9231.84325114431,0,17,10,7,0,0,0
"257",158514202267,158528849189,0,23,18,5,0,0,0,0,1,0,1,0,0,0,13753.9487480513,6762.98996877324,13753.9487480513,6762.98996877324,0,110,92,18,0,0,0
"258",158524011325,158527185851,0,60,46,14,0,0,0,0,0,0,2,0,0,0,5161.11751337931,1745.42929730572,5161.11751337931,1745.42929730572,0,60,46,14,0,0,0
"259",158516797249,158520842209,0,35,31,4,0,0,0,0,0,0,2,0,0,0,17777.4828308578,5283.41684242819,17777.4828308578,5283.41684242819,0,35,31,4,0,0,0
"260",158506086437,158520675947,0,15,11,4,0,0,0,0,0,0,2,0,0,0,61916.4237170262,38676.2979290812,61916.4237170262,38676.2979290812,0,25,14,11,0,0,0
"261",158522944879,158530211457,0,43,39,4,0,0,0,0,0,0,2,0,0,0,2898.85302789237,996.93792772724,2898.85302789237,996.93792772724,0,43,39,4,0,0,0
"262",158523242175,158523696303,0,6,4,2,0,0,0,0,0,0,2,0,0,0,44466.8051340863,20317.6853945738,44466.8051340863,20317.6853945738,0,6,4,2,0,0,0
"263",158522529493,158536558521,0,23,15,8,0,0,0,0,0,0,2,0,0,1,5381.37374006254,3995.67219096421,5381.37374006254,3995.67219096421,0,23,15,8,0,0,0
